"","beta","alpha","gamma","W","W1","W2","c","v","r","k","interest_rate","sigma","spec","transformation","identifier"
"3539",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,12500,62950.9407300112,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 322.31 and v= 0.2 and gamma 1398.66194440188",3539
"3540",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,12500,66548.1373431547,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 332.24 and v= 0.19 and gamma 1165.5516203349",3540
"3541",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,12500,70145.3339562982,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 341.68 and v= 0.18 and gamma 999.044246001345",3541
"3542",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,12500,73742.5305694417,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 350.68 and v= 0.17 and gamma 932.441296267922",3542
"3543",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,12500,77339.7271825852,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 359.25 and v= 0.16 and gamma 874.163715251176",3543
"3544",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,12500,80936.9237957287,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 367.44 and v= 0.15 and gamma 777.034413556601",3544
"3545",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,12500,84534.1204088722,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 375.26 and v= 0.15 and gamma 706.394921415092",3545
"3546",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,12500,88131.3170220157,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 382.74 and v= 0.14 and gamma 69933.0972200941",3546
"3547",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,12500,91728.5136351591,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 389.91 and v= 0.14 and gamma 6993.30972200941",3547
"3548",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,12500,95325.7102483027,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 396.77 and v= 0.13 and gamma 3496.65486100471",3548
"3549",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,12500,98922.9068614462,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 403.36 and v= 0.13 and gamma 2331.1032406698",3549
"3550",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,13000,44964.9576642937,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 179.46 and v= 0.29 and gamma 1748.32743050235",3550
"3551",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,13000,48562.1542774372,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 190.05 and v= 0.27 and gamma 1398.66194440188",3551
"3552",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,13000,52159.3508905807,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 200.23 and v= 0.25 and gamma 1165.5516203349",3552
"3553",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,13000,55756.5475037242,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 210.02 and v= 0.23 and gamma 999.044246001345",3553
"3554",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,13000,59353.7441168677,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 219.46 and v= 0.22 and gamma 932.441296267922",3554
"3555",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,13000,62950.9407300112,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 228.55 and v= 0.21 and gamma 874.163715251176",3555
"3556",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,13000,66548.1373431547,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 237.31 and v= 0.2 and gamma 777.034413556601",3556
"3557",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,13000,70145.3339562982,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 245.77 and v= 0.19 and gamma 706.394921415092",3557
"3558",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,13000,73742.5305694417,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 253.94 and v= 0.18 and gamma 69933.0972200941",3558
"3559",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,13000,77339.7271825852,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 261.83 and v= 0.17 and gamma 6993.30972200941",3559
"3560",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,13000,80936.9237957287,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 269.46 and v= 0.16 and gamma 3496.65486100471",3560
"3561",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,13000,84534.1204088722,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= Inf and v= 0.15 and gamma 2331.1032406698",3561
"3562",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,13000,88131.3170220157,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 17606.26 and v= 0.15 and gamma 1748.32743050235",3562
"3563",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,13000,91728.5136351591,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 9162.85 and v= 0.14 and gamma 1398.66194440188",3563
"3564",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,13000,95325.7102483027,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 6348.38 and v= 0.14 and gamma 1165.5516203349",3564
"3565",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,13000,98922.9068614462,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 4941.15 and v= 0.13 and gamma 999.044246001345",3565
"3566",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,13500,44964.9576642937,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1794.6 and v= 0.3 and gamma 932.441296267922",3566
"3567",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,13500,48562.1542774372,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1615.41 and v= 0.28 and gamma 874.163715251176",3567
"3568",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,13500,52159.3508905807,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1487.41 and v= 0.26 and gamma 777.034413556601",3568
"3569",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,13500,55756.5475037242,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1391.41 and v= 0.24 and gamma 706.394921415092",3569
"3570",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,13500,59353.7441168677,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1316.75 and v= 0.23 and gamma 69933.0972200941",3570
"3571",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,13500,62950.9407300112,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1257.02 and v= 0.21 and gamma 6993.30972200941",3571
"3572",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,13500,66548.1373431547,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1208.15 and v= 0.2 and gamma 3496.65486100471",3572
"3573",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,13500,70145.3339562982,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1167.42 and v= 0.19 and gamma 2331.1032406698",3573
"3574",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,13500,73742.5305694417,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1132.96 and v= 0.18 and gamma 1748.32743050235",3574
"3575",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,13500,77339.7271825852,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1103.42 and v= 0.17 and gamma 1398.66194440188",3575
"3576",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,13500,80936.9237957287,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1077.83 and v= 0.17 and gamma 1165.5516203349",3576
"3577",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,13500,84534.1204088722,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1055.43 and v= 0.16 and gamma 999.044246001345",3577
"3578",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,13500,88131.3170220157,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1035.66 and v= 0.15 and gamma 932.441296267922",3578
"3579",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,13500,91728.5136351591,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1018.09 and v= 0.15 and gamma 874.163715251176",3579
"3580",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,13500,95325.7102483027,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1002.38 and v= 0.14 and gamma 777.034413556601",3580
"3581",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,13500,98922.9068614462,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 988.23 and v= 0.14 and gamma 706.394921415092",3581
"3582",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,14000,44964.9576642937,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 427.29 and v= 0.31 and gamma 69933.0972200941",3582
"3583",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,14000,48562.1542774372,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 440.57 and v= 0.29 and gamma 6993.30972200941",3583
"3584",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,14000,52159.3508905807,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 452.69 and v= 0.27 and gamma 3496.65486100471",3584
"3585",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,14000,55756.5475037242,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 463.8 and v= 0.25 and gamma 2331.1032406698",3585
"3586",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,14000,59353.7441168677,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 474.03 and v= 0.24 and gamma 1748.32743050235",3586
"3587",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,14000,62950.9407300112,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 483.47 and v= 0.22 and gamma 1398.66194440188",3587
"3588",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,14000,66548.1373431547,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 492.21 and v= 0.21 and gamma 1165.5516203349",3588
"3589",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,14000,70145.3339562982,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 500.32 and v= 0.2 and gamma 999.044246001345",3589
"3590",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,14000,73742.5305694417,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 507.88 and v= 0.19 and gamma 932.441296267922",3590
"3591",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,14000,77339.7271825852,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 514.93 and v= 0.18 and gamma 874.163715251176",3591
"3592",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,14000,80936.9237957287,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 521.53 and v= 0.17 and gamma 777.034413556601",3592
"3593",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,14000,84534.1204088722,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 527.71 and v= 0.17 and gamma 706.394921415092",3593
"3594",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,14000,88131.3170220157,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 533.52 and v= 0.16 and gamma 69933.0972200941",3594
"3595",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,14000,91728.5136351591,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 538.99 and v= 0.15 and gamma 6993.30972200941",3595
"3596",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,14000,95325.7102483027,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 544.15 and v= 0.15 and gamma 3496.65486100471",3596
"3597",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,14000,98922.9068614462,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 549.02 and v= 0.14 and gamma 2331.1032406698",3597
"3598",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,14500,44964.9576642937,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 242.51 and v= 0.32 and gamma 1748.32743050235",3598
"3599",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,14500,48562.1542774372,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 255.06 and v= 0.3 and gamma 1398.66194440188",3599
"3600",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,14500,52159.3508905807,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 266.97 and v= 0.28 and gamma 1165.5516203349",3600
"3601",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,14500,55756.5475037242,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 278.28 and v= 0.26 and gamma 999.044246001345",3601
"3602",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,14500,59353.7441168677,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 289.04 and v= 0.24 and gamma 932.441296267922",3602
"3603",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,14500,62950.9407300112,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 299.29 and v= 0.23 and gamma 874.163715251176",3603
"3604",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,14500,66548.1373431547,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 309.06 and v= 0.22 and gamma 777.034413556601",3604
"3605",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,14500,70145.3339562982,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 318.39 and v= 0.21 and gamma 706.394921415092",3605
"3606",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,14500,73742.5305694417,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 327.3 and v= 0.2 and gamma 69933.0972200941",3606
"3607",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,12200,0.56945044999566,14500,77339.7271825852,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 335.82 and v= 0.19 and gamma 6993.30972200941",3607
