"","x","names","values","AC","W_mid","W1","W2","quantile","lag_sign","Stable"
"358",18195.5,"ss_cournot",0.0184925218491685,5051.26235853333,1.31543290586806,4545.9,0.131604780868055,"90",2,"Stable"
"387",18195.5,"ss_cournot",0.0184925218491685,5051.26235853333,1.31543290586806,5051,0.0000683225347221613,"100",2,"Stable"
"405",18207.5,"ss_cournot",0.0545763762362412,8385.34356190833,2.18368321924696,838.5,1.96532384424696,"10",2,"Stable"
"421",18207.5,"ss_cournot",0.0545763762362412,8385.34356190833,2.18368321924696,1677,1.74696446924696,"20",2,"Stable"
"440",18207.5,"ss_cournot",0.0545763762362412,8385.34356190833,2.18368321924696,2515.5,1.52860509424696,"30",2,"Stable"
"458",18207.5,"ss_cournot",0.0545763762362412,8385.34356190833,2.18368321924696,3354,1.31024571924696,"40",2,"Stable"
"477",18207.5,"ss_cournot",0.0545763762362412,8385.34356190833,2.18368321924696,4192.5,1.09188634424696,"50",2,"Stable"
"512",18207.5,"ss_cournot",0.0545763762362412,8385.34356190833,2.18368321924696,5031,0.873526969246961,"60",2,"Stable"
"539",18207.5,"ss_cournot",0.0545763762362412,8385.34356190833,2.18368321924696,5869.5,0.655167594246961,"70",2,"Stable"
"564",18207.5,"ss_cournot",0.0545763762362412,8385.34356190833,2.18368321924696,6708,0.436808219246961,"80",2,"Stable"
"587",18207.5,"ss_cournot",0.0545763762362412,8385.34356190833,2.18368321924696,7546.5,0.218448844246961,"90",2,"Stable"
"617",18207.5,"ss_cournot",0.0545763762362412,8385.34356190833,2.18368321924696,8385,0.0000894692469614711,"100",2,"Stable"
"635",18228,"ss_cournot",0.00920116949924932,14386.6897279833,3.74653378332899,1438.6,3.37189836666233,"10",2,"Stable"
"654",18228,"ss_cournot",0.00920116949924932,14386.6897279833,3.74653378332899,2877.2,2.99726294999566,"20",2,"Stable"
"672",18228,"ss_cournot",0.00920116949924932,14386.6897279833,3.74653378332899,4315.8,2.62262753332899,"30",2,"Stable"
"689",18228,"ss_cournot",0.00920116949924932,14386.6897279833,3.74653378332899,5754.4,2.24799211666233,"40",2,"Stable"
"708",18228,"ss_cournot",0.00920116949924932,14386.6897279833,3.74653378332899,7193,1.87335669999566,"50",2,"Stable"
"725",18228,"ss_cournot",0.00920116949924932,14386.6897279833,3.74653378332899,8631.6,1.49872128332899,"60",2,"Stable"
"743",18228,"ss_cournot",0.00920116949924932,14386.6897279833,3.74653378332899,10070.2,1.12408586666233,"70",2,"Stable"
"761",18228,"ss_cournot",0.00920116949924932,14386.6897279833,3.74653378332899,11508.8,0.74945044999566,"80",2,"Stable"
"789",18228,"ss_cournot",0.00920116949924932,14386.6897279833,3.74653378332899,12947.4,0.374815033328993,"90",2,"Stable"
"811",18228,"ss_cournot",0.00920116949924932,14386.6897279833,3.74653378332899,14386,0.000179616662326509,"100",2,"Stable"
"123",18197.5,"ss_cournot_lq",0.0790936260509625,5051.26235853333,1.31543290586806,505.1,1.18389644753472,"10",2,"Stable"
