"","identifier","names","names_2","x","values","lag_sign","Stable","beta","alpha","gamma","W","W1","W2","c","v","r","k","interest_rate","sigma","spec","transformation","id_2"
"30",10,"ss_monop_lq","ss_monop_lq3",17281.5,0.0398074076399553,2,"Stable",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,14232.5208061823,0.1,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"W1 and W2","1.09375  and  0.133333333333333",3
"31",10,"ss_bertrand_lq","ss_bertrand_lq1",17247.5,0.0372711711908664,2,"Stable",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,14232.5208061823,0.1,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"W1 and W2","1.09375  and  0.133333333333333",1
"32",10,"ss_cournot_lq","ss_cournot_lq1",18227.5,0.021758665177515,2,"Stable",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,14232.5208061823,0.1,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"W1 and W2","1.09375  and  0.133333333333333",1
"33",11,"ss_monop_lq","ss_monop_lq1",560,0.165550503066967,2,"Stable",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,14386.6897279833,0,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"W1 and W2","1.10559767340348  and  0",1
"34",11,"ss_monop_lq","ss_monop_lq2",2386,-0.002936050932135,-2,"Unstable",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,14386.6897279833,0,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"W1 and W2","1.10559767340348  and  0",2
"35",11,"ss_monop_lq","ss_monop_lq3",17280.5,0.0242377510410847,2,"Stable",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,14386.6897279833,0,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"W1 and W2","1.10559767340348  and  0",3
"36",11,"ss_bertrand_lq","ss_bertrand_lq1",17244.5,0.00805977424619186,2,"Stable",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,14386.6897279833,0,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"W1 and W2","1.10559767340348  and  0",1
"37",11,"ss_cournot_lq","ss_cournot_lq1",18227.5,0.0696382873625794,2,"Stable",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,14386.6897279833,0,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"W1 and W2","1.10559767340348  and  0",1
"38",12,"ss_monop_lq","ss_monop_lq1",17286,0.0588090660431249,2,"Stable",1563.75159261232,1625836.98199308,156.375159261232,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"gamma","0.01",1
"39",12,"ss_bertrand_lq","ss_bertrand_lq1",17430,0.00337050563331331,2,"Stable",1563.75159261232,1625836.98199308,156.375159261232,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"gamma","0.01",1
"40",12,"ss_cournot_lq","ss_cournot_lq1",17446,0.0460826420097078,2,"Stable",1563.75159261232,1625836.98199308,156.375159261232,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"gamma","0.01",1
"41",13,"ss_monop_lq","ss_monop_lq1",17286,0.0588090660431249,2,"Stable",1563.75159261232,1625836.98199308,494.501672737066,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"gamma","0.1",1
"42",13,"ss_bertrand_lq","ss_bertrand_lq1",17602.5,0.0478404834038884,2,"Stable",1563.75159261232,1625836.98199308,494.501672737066,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"gamma","0.1",1
"43",13,"ss_cournot_lq","ss_cournot_lq1",17734,0.0171270069082539,2,"Stable",1563.75159261232,1625836.98199308,494.501672737066,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"gamma","0.1",1
"44",14,"ss_monop_lq","ss_monop_lq1",17286,0.0588090660431249,2,"Stable",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"gamma","0.2",1
"45",14,"ss_bertrand_lq","ss_bertrand_lq1",17632.5,0.0116509561122484,2,"Stable",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"gamma","0.2",1
"46",14,"ss_cournot_lq","ss_cournot_lq1",17878.5,0.0758865920170706,2,"Stable",1563.75159261232,1625836.98199308,699.330972200941,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"gamma","0.2",1
"47",15,"ss_monop_lq","ss_monop_lq1",17286,0.0588090660431249,2,"Stable",1563.75159261232,1625836.98199308,1105.73935522744,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"gamma","0.5",1
"48",15,"ss_bertrand_lq","ss_bertrand_lq1",17526.5,0.00803611782811231,2,"Stable",1563.75159261232,1625836.98199308,1105.73935522744,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"gamma","0.5",1
"49",15,"ss_cournot_lq","ss_cournot_lq1",18112.5,0.0319531003957536,2,"Stable",1563.75159261232,1625836.98199308,1105.73935522744,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"gamma","0.5",1
"50",16,"ss_bertrand_lq","ss_bertrand_lq1",17261,0.0143690841344437,2,"Stable",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"gamma","0.75",1
"51",16,"ss_monop_lq","ss_monop_lq1",17286,0.0588090660431249,2,"Stable",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"gamma","0.75",1
"52",16,"ss_cournot_lq","ss_cournot_lq1",18228,0.0268925246166987,2,"Stable",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"gamma","0.75",1
"53",17,"ss_bertrand_lq","ss_bertrand_lq1",17161.5,0.0573093901904258,2,"Stable",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"gamma","0.8",1
"54",17,"ss_monop_lq","ss_monop_lq1",17286,0.0588090660431249,2,"Stable",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"gamma","0.8",1
"55",17,"ss_cournot_lq","ss_cournot_lq1",18247,0.077031725696088,2,"Stable",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"gamma","0.8",1
"56",18,"ss_bertrand_lq","ss_bertrand_lq1",16760.5,0.0542064851413215,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"gamma","0.9",1
"57",18,"ss_monop_lq","ss_monop_lq1",17286,0.0588090660431249,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"gamma","0.9",1
"58",18,"ss_cournot_lq","ss_cournot_lq1",18281,0.056510411139584,2,"Stable",1563.75159261232,1625836.98199308,1483.5050182112,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"gamma","0.9",1
"59",19,"ss_bertrand_lq","ss_bertrand_lq1",13133.5,0.057633038580434,2,"Stable",1563.75159261232,1625836.98199308,1555.91318940473,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"gamma","0.99",1
"60",19,"ss_monop_lq","ss_monop_lq1",17286,0.0588090660431249,2,"Stable",1563.75159261232,1625836.98199308,1555.91318940473,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"gamma","0.99",1
"61",19,"ss_cournot_lq","ss_cournot_lq1",18308.5,0.0560130814956779,2,"Stable",1563.75159261232,1625836.98199308,1555.91318940473,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"gamma","0.99",1
"62",20,"ss_bertrand_lq","ss_bertrand_lq1",17261,0.0143690841338184,2,"Stable",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  0",1
"63",20,"ss_monop_lq","ss_monop_lq1",17286,0.0588090660431249,2,"Stable",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  0",1
"64",20,"ss_cournot_lq","ss_cournot_lq1",18228,0.0268925246168692,2,"Stable",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  0",1
"65",21,"ss_bertrand_lq","ss_bertrand_lq1",17262.5,0.0376863490795927,2,"Stable",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,13012.5904513667,0.75,200,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  2",1
"66",21,"ss_monop_lq","ss_monop_lq1",17286.5,0.0669637389963214,2,"Stable",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,13012.5904513667,0.75,200,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  2",1
"67",21,"ss_cournot_lq","ss_cournot_lq1",18228.5,0.0297643228734614,2,"Stable",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,13012.5904513667,0.75,200,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  2",1
"68",22,"ss_bertrand_lq","ss_bertrand_lq1",17264.5,0.0364486444033219,2,"Stable",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,13012.5904513667,0.75,500,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  5",1
"69",22,"ss_monop_lq","ss_monop_lq1",17287,0.0432763283288295,2,"Stable",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,13012.5904513667,0.75,500,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  5",1
"70",22,"ss_cournot_lq","ss_cournot_lq1",18229.5,0.0747022874181766,2,"Stable",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,13012.5904513667,0.75,500,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  5",1
"71",23,"ss_bertrand_lq","ss_bertrand_lq1",17266.5,0.0352874575279429,2,"Stable",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,13012.5904513667,0.75,800,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  8",1
"72",23,"ss_monop_lq","ss_monop_lq1",17287.5,0.0195938195417398,2,"Stable",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,13012.5904513667,0.75,800,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  8",1
"73",23,"ss_cournot_lq","ss_cournot_lq1",18230,0.0384091773532305,2,"Stable",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,13012.5904513667,0.75,800,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  8",1
"74",24,"ss_bertrand_lq","ss_bertrand_lq1",17268,0.0587627805914508,2,"Stable",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,13012.5904513667,0.75,1000,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  10",1
"75",24,"ss_monop_lq","ss_monop_lq1",17288,0.0277632274934376,2,"Stable",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,13012.5904513667,0.75,1000,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  10",1
"76",24,"ss_cournot_lq","ss_cournot_lq1",18230.5,0.0413006154404911,2,"Stable",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,13012.5904513667,0.75,1000,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  10",1
"77",25,"ss_bertrand_lq","ss_bertrand_lq1",17271,0.00865846204345644,2,"Stable",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,13012.5904513667,0.75,1500,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  15",1
"78",25,"ss_monop_lq","ss_monop_lq1",17289,0.012269763597601,2,"Stable",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,13012.5904513667,0.75,1500,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  15",1
"79",25,"ss_cournot_lq","ss_cournot_lq1",18231.5,0.00791854547827597,2,"Stable",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,13012.5904513667,0.75,1500,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  15",1
"80",26,"ss_bertrand_lq","ss_bertrand_lq1",17274.5,0.0314079157808465,2,"Stable",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,13012.5904513667,0.75,2000,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  20",1
"81",26,"ss_monop_lq","ss_monop_lq1",17290.5,0.0686840159831945,2,"Stable",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,13012.5904513667,0.75,2000,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  20",1
"82",26,"ss_cournot_lq","ss_cournot_lq1",18233,0.0558314556500932,2,"Stable",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,13012.5904513667,0.75,2000,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  20",1
"83",27,"ss_bertrand_lq","ss_bertrand_lq1",17294.5,0.0270659860860292,2,"Stable",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,13012.5904513667,0.75,5000,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  50",1
"84",27,"ss_monop_lq","ss_monop_lq1",17297,0.0482647237391234,2,"Stable",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,13012.5904513667,0.75,5000,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  50",1
"85",27,"ss_cournot_lq","ss_cournot_lq1",18240,0.0188111686439925,2,"Stable",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,13012.5904513667,0.75,5000,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  50",1
"86",28,"ss_bertrand_lq","ss_bertrand_lq1",18781,0.0499873316188655,2,"Stable",1563.75159261232,812918.49099654,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","0.5",1
"87",28,"ss_monop_lq","ss_monop_lq1",18907.5,0.0194347531608798,2,"Stable",1563.75159261232,812918.49099654,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","0.5",1
"88",28,"ss_cournot_lq","ss_cournot_lq1",19273.5,0.0274939235260376,2,"Stable",1563.75159261232,812918.49099654,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","0.5",1
"89",29,"ss_bertrand_lq","ss_bertrand_lq1",18498,0.0343517032646332,2,"Stable",1563.75159261232,975502.189195848,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","0.6",1
"90",29,"ss_monop_lq","ss_monop_lq1",18607.5,0.00595614194747895,2,"Stable",1563.75159261232,975502.189195848,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","0.6",1
"91",29,"ss_cournot_lq","ss_cournot_lq1",19074,0.0271696481982246,2,"Stable",1563.75159261232,975502.189195848,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","0.6",1
"92",30,"ss_bertrand_lq","ss_bertrand_lq1",17903,0.0489546169320647,2,"Stable",1563.75159261232,1300669.58559446,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","0.8",1
"93",30,"ss_monop_lq","ss_monop_lq1",17974,0.0155770222930869,2,"Stable",1563.75159261232,1300669.58559446,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","0.8",1
"94",30,"ss_cournot_lq","ss_cournot_lq1",18661.5,0.0635176016505739,2,"Stable",1563.75159261232,1300669.58559446,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","0.8",1
"95",31,"ss_bertrand_lq","ss_bertrand_lq1",17261,0.0143690841338184,2,"Stable",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","1",1
"96",31,"ss_monop_lq","ss_monop_lq1",17286,0.0588090660431249,2,"Stable",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","1",1
"97",31,"ss_cournot_lq","ss_cournot_lq1",18228,0.0268925246168692,2,"Stable",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","1",1
"98",32,"ss_monop_lq","ss_monop_lq1",1015.5,0.0463742203343145,2,"Stable",1563.75159261232,1951004.3783917,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","1.2",1
"99",32,"ss_monop_lq","ss_monop_lq2",2686,-0.0346774683406466,-2,"Unstable",1563.75159261232,1951004.3783917,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","1.2",2
"100",32,"ss_monop_lq","ss_monop_lq3",16525.5,0.017210270083865,2,"Stable",1563.75159261232,1951004.3783917,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","1.2",3
"101",32,"ss_bertrand_lq","ss_bertrand_lq1",16560,0.0597379625227177,2,"Stable",1563.75159261232,1951004.3783917,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","1.2",1
"102",32,"ss_cournot_lq","ss_cournot_lq1",17771,0.0675764672512855,2,"Stable",1563.75159261232,1951004.3783917,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","1.2",1
"103",33,"ss_monop_lq","ss_monop_lq1",756,0.0613187240524837,2,"Stable",1563.75159261232,2276171.77479031,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","1.4",1
"104",33,"ss_monop_lq","ss_monop_lq2",3806,-0.0283610196851214,-2,"Unstable",1563.75159261232,2276171.77479031,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","1.4",2
"105",33,"ss_monop_lq","ss_monop_lq3",15665,0.040092439869909,2,"Stable",1563.75159261232,2276171.77479031,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","1.4",3
"106",33,"ss_bertrand_lq","ss_bertrand_lq1",15778.5,0.00232024544266096,2,"Stable",1563.75159261232,2276171.77479031,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","1.4",1
"107",33,"ss_cournot_lq","ss_cournot_lq1",17285,0.0228634427360817,2,"Stable",1563.75159261232,2276171.77479031,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","1.4",1
"108",34,"ss_monop_lq","ss_monop_lq1",620.5,0.019292634603346,2,"Stable",1563.75159261232,2601339.17118893,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","1.6",1
"109",34,"ss_monop_lq","ss_monop_lq2",4957,-0.0103393432384564,-2,"Unstable",1563.75159261232,2601339.17118893,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","1.6",2
"110",34,"ss_monop_lq","ss_monop_lq3",14649,0.026668965251929,2,"Stable",1563.75159261232,2601339.17118893,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","1.6",3
"111",34,"ss_bertrand_lq","ss_bertrand_lq1",14883,0.012848892087618,2,"Stable",1563.75159261232,2601339.17118893,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","1.6",1
"112",34,"ss_cournot_lq","ss_cournot_lq1",16765,0.0487666101925015,2,"Stable",1563.75159261232,2601339.17118893,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","1.6",1
"113",35,"ss_monop_lq","ss_monop_lq1",532,0.125434109787705,2,"Stable",1563.75159261232,2926506.56758754,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","1.8",1
"114",35,"ss_monop_lq","ss_monop_lq2",6352.5,-0.00102026896934149,-2,"Unstable",1563.75159261232,2926506.56758754,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","1.8",2
"115",35,"ss_monop_lq","ss_monop_lq3",13342,0.000911969154344661,2,"Stable",1563.75159261232,2926506.56758754,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","1.8",3
"116",35,"ss_cournot_lq","ss_cournot_lq1",1220.5,0.00725229622941015,2,"Stable",1563.75159261232,2926506.56758754,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","1.8",1
"117",35,"ss_cournot_lq","ss_cournot_lq2",2804.5,-0.020755152694278,-2,"Unstable",1563.75159261232,2926506.56758754,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","1.8",2
"118",35,"ss_cournot_lq","ss_cournot_lq3",16201.5,0.0120526823152431,2,"Stable",1563.75159261232,2926506.56758754,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","1.8",3
"119",35,"ss_bertrand_lq","ss_bertrand_lq1",2688.5,0.0104131858872165,2,"Stable",1563.75159261232,2926506.56758754,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","1.8",1
"120",35,"ss_bertrand_lq","ss_bertrand_lq2",3736.5,-0.00774522251072085,-2,"Unstable",1563.75159261232,2926506.56758754,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","1.8",2
"121",35,"ss_bertrand_lq","ss_bertrand_lq3",13802,0.0227296341845431,2,"Stable",1563.75159261232,2926506.56758754,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","1.8",3
"122",36,"ss_monop_lq","ss_monop_lq1",467.5,0.108216072929608,2,"Stable",1563.75159261232,3251673.96398616,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","2",1
"123",36,"ss_monop_lq","ss_monop_lq2",8801.5,-0.00671562801915115,-2,"Unstable",1563.75159261232,3251673.96398616,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","2",2
"124",36,"ss_monop_lq","ss_monop_lq3",10958,0.0058637577171794,2,"Stable",1563.75159261232,3251673.96398616,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","2",3
"125",36,"ss_cournot_lq","ss_cournot_lq1",968.5,0.0657717834512255,2,"Stable",1563.75159261232,3251673.96398616,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","2",1
"126",36,"ss_cournot_lq","ss_cournot_lq2",3676,-0.0357005545939728,-2,"Unstable",1563.75159261232,3251673.96398616,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","2",2
"127",36,"ss_cournot_lq","ss_cournot_lq3",15582.5,0.0144565693599361,2,"Stable",1563.75159261232,3251673.96398616,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","2",3
"128",36,"ss_bertrand_lq","ss_bertrand_lq1",1864.5,0.0243268797859741,2,"Stable",1563.75159261232,3251673.96398616,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","2",1
"129",36,"ss_bertrand_lq","ss_bertrand_lq2",6029,-0.00813179736599068,-2,"Unstable",1563.75159261232,3251673.96398616,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","2",2
"130",36,"ss_bertrand_lq","ss_bertrand_lq3",12333,0.00406606720605396,2,"Stable",1563.75159261232,3251673.96398616,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","2",3
