"","x","names","values","lag_sign","row_params_sensitivity"
"10751",17243.5,"ss_monop_lq",0.0628050530273185,2,1360
"10752",16981,"ss_bertrand_lq",0.0141516882466703,2,1360
"10753",17070,"ss_bertrand",0.0640719161220886,2,1360
"10754",17260.5,"ss_monop",0.0305490916991857,2,1360
"10755",18208,"ss_cournot",0.0389841188002151,2,1360
"10756",1739.5,"ss_bertrand_lq",-0.0617110460613617,-2,1361
"10757",16917,"ss_bertrand_lq",0.0164259757616492,2,1361
"10758",17049,"ss_bertrand",0.00736275887777538,2,1361
"10759",17231,"ss_monop_lq",0.0321917760329598,2,1361
"10760",17260.5,"ss_monop",0.0305490916991857,2,1361
"10761",18183,"ss_cournot_lq",0.00142922540220525,2,1361
"10762",18204.5,"ss_cournot",0.0634443925267192,2,1361
"10763",1747,"ss_bertrand_lq",-0.0316915801486743,-2,1362
"10764",16914.5,"ss_bertrand_lq",0.0422270633862354,2,1362
"10765",17049,"ss_bertrand",0.00736275887777538,2,1362
"10766",17231,"ss_monop_lq",0.0438145125941674,2,1362
"10767",17260.5,"ss_monop",0.0305490916991857,2,1362
"10768",18187,"ss_cournot_lq",0.0742660631623266,2,1362
"10769",18204.5,"ss_cournot",0.0634443925267192,2,1362
"10770",1711,"ss_bertrand_lq",-0.0181256418699718,-2,1363
"10771",16936.5,"ss_bertrand_lq",0.0120596161877984,2,1363
"10772",17049,"ss_bertrand",0.00736275887777538,2,1363
"10773",17237,"ss_monop_lq",0.0173602367262902,2,1363
"10774",17260.5,"ss_monop",0.0305490916991857,2,1363
"10775",18196.5,"ss_cournot_lq",0.0175211920729339,2,1363
"10776",18204.5,"ss_cournot",0.0634443925267192,2,1363
"10777",654,"ss_monop_lq",0.0627969734913023,2,1364
"10778",2336,"ss_monop_lq",-0.0352960471121833,-2,1364
"10779",17237,"ss_monop_lq",0.025876066320393,2,1364
"10780",1704.5,"ss_bertrand_lq",-0.0232638469361746,-2,1364
"10781",16934.5,"ss_bertrand_lq",0.0522055274473132,2,1364
"10782",17049,"ss_bertrand",0.00736275887777538,2,1364
"10783",17260.5,"ss_monop",0.0305490916991857,2,1364
"10784",18200.5,"ss_cournot_lq",0.0797503545728091,2,1364
"10785",18204.5,"ss_cournot",0.0634443925267192,2,1364
"10786",708.5,"ss_cournot_lq",0.0177596394962052,2,1365
"10787",1308,"ss_cournot_lq",-0.0252203645518989,-2,1365
"10788",18210,"ss_cournot_lq",0.00845060986517865,2,1365
"10789",2693.5,"ss_monop_lq",-0.0302008162698826,-2,1365
"10790",17243.5,"ss_monop_lq",0.0628050530273185,2,1365
"10791",16958,"ss_bertrand_lq",0.0161348337019263,2,1365
"10792",17049,"ss_bertrand",0.00736275887777538,2,1365
"10793",17260.5,"ss_monop",0.0305490916991857,2,1365
"10794",18204.5,"ss_cournot",0.0634443925267192,2,1365
"10795",1752,"ss_bertrand_lq",-0.0144734777440476,-2,1366
"10796",16895,"ss_bertrand_lq",0.0251338400457826,2,1366
"10797",17028.5,"ss_bertrand",0.0292171446346856,2,1366
"10798",17231,"ss_monop_lq",0.0321917760329598,2,1366
"10799",17260.5,"ss_monop",0.0305490916991857,2,1366
"10800",18179.5,"ss_cournot_lq",0.034361922072037,2,1366
"10801",18200.5,"ss_cournot",0.00720445513081813,2,1366
"10802",1760.5,"ss_bertrand_lq",-0.00541855361927901,-2,1367
"10803",16892,"ss_bertrand_lq",0.0241176671197536,2,1367
"10804",17028.5,"ss_bertrand",0.0292171446346856,2,1367
"10805",17231,"ss_monop_lq",0.0438145125941674,2,1367
"10806",17260.5,"ss_monop",0.0305490916991857,2,1367
"10807",18183,"ss_cournot_lq",0.0285210640753348,2,1367
"10808",18200.5,"ss_cournot",0.00720445513081813,2,1367
"10809",1726,"ss_bertrand_lq",-0.0571677565018831,-2,1368
"10810",16914,"ss_bertrand_lq",0.0199154673338171,2,1368
"10811",17028.5,"ss_bertrand",0.0292171446346856,2,1368
"10812",17237,"ss_monop_lq",0.0173602367262902,2,1368
"10813",17260.5,"ss_monop",0.0305490916991857,2,1368
"10814",18193,"ss_cournot_lq",0.053481142293208,2,1368
"10815",18200.5,"ss_cournot",0.00720445513081813,2,1368
"10816",654,"ss_monop_lq",0.0627969734913023,2,1369
"10817",2336,"ss_monop_lq",-0.0352960471121833,-2,1369
"10818",17237,"ss_monop_lq",0.025876066320393,2,1369
"10819",1723.5,"ss_bertrand_lq",-0.011640854746247,-2,1369
"10820",16911.5,"ss_bertrand_lq",0.0368288417686244,2,1369
"10821",17028.5,"ss_bertrand",0.0292171446346856,2,1369
"10822",17260.5,"ss_monop",0.0305490916991857,2,1369
"10823",18196.5,"ss_cournot_lq",0.0369226622473207,2,1369
"10824",18200.5,"ss_cournot",0.00720445513081813,2,1369
"10825",704.5,"ss_cournot_lq",0.0260878831267348,2,1370
"10826",1315.5,"ss_cournot_lq",-0.00261458451825547,-2,1370
"10827",18206.5,"ss_cournot_lq",0.0474659973930329,2,1370
"10828",2693.5,"ss_monop_lq",-0.0302008162698826,-2,1370
"10829",17243.5,"ss_monop_lq",0.0628050530273185,2,1370
"10830",16935,"ss_bertrand_lq",0.028532787645986,2,1370
"10831",17028.5,"ss_bertrand",0.0292171446346856,2,1370
"10832",17260.5,"ss_monop",0.0305490916991857,2,1370
"10833",18200.5,"ss_cournot",0.00720445513081813,2,1370
"10834",1765,"ss_bertrand_lq",-0.0261278552591762,-2,1371
"10835",16873,"ss_bertrand_lq",0.0426036826662539,2,1371
"10836",17008,"ss_bertrand",0.0580577345840538,2,1371
"10837",17231,"ss_monop_lq",0.0321917760329598,2,1371
"10838",17260.5,"ss_monop",0.0305490916991857,2,1371
"10839",18176,"ss_cournot_lq",0.067531390212082,2,1371
"10840",18197,"ss_cournot",0.0321626345468644,2,1371
"10841",1774.5,"ss_bertrand_lq",-0.032990332561269,-2,1372
"10842",16869.5,"ss_bertrand_lq",0.0153701830735145,2,1372
"10843",17008,"ss_bertrand",0.0580577345840538,2,1372
"10844",17231,"ss_monop_lq",0.0438145125941674,2,1372
"10845",17260.5,"ss_monop",0.0305490916991857,2,1372
"10846",18179.5,"ss_cournot_lq",0.0636083835241834,2,1372
"10847",18197,"ss_cournot",0.0321626345468644,2,1372
"10848",1740.5,"ss_bertrand_lq",-0.0168978598758827,-2,1373
"10849",16891.5,"ss_bertrand_lq",0.0373107182368813,2,1373
"10850",17008,"ss_bertrand",0.0580577345840538,2,1373
"10851",17237,"ss_monop_lq",0.0173602367262902,2,1373
"10852",17260.5,"ss_monop",0.0305490916991857,2,1373
"10853",18189,"ss_cournot_lq",0.009049939898091,2,1373
"10854",18197,"ss_cournot",0.0321626345468644,2,1373
"10855",654,"ss_monop_lq",0.0627969734913023,2,1374
"10856",2336,"ss_monop_lq",-0.0352960471121833,-2,1374
"10857",17237,"ss_monop_lq",0.025876066320393,2,1374
"10858",1743,"ss_bertrand_lq",-0.0264560095105821,-2,1374
"10859",16888.5,"ss_bertrand_lq",0.0316520293229132,2,1374
"10860",17008,"ss_bertrand",0.0580577345840538,2,1374
"10861",17260.5,"ss_monop",0.0305490916991857,2,1374
"10862",18193,"ss_cournot_lq",0.0750586521313608,2,1374
"10863",18197,"ss_cournot",0.0321626345468644,2,1374
"10864",700.5,"ss_cournot_lq",0.0193764565503898,2,1375
"10865",1323.5,"ss_cournot_lq",-0.0267177124794102,-2,1375
"10866",18202.5,"ss_cournot_lq",0.00596463943321623,2,1375
"10867",2693.5,"ss_monop_lq",-0.0302008162698826,-2,1375
"10868",17243.5,"ss_monop_lq",0.0628050530273185,2,1375
"10869",16912,"ss_bertrand_lq",0.0513450846036676,2,1375
"10870",17008,"ss_bertrand",0.0580577345840538,2,1375
"10871",17260.5,"ss_monop",0.0305490916991857,2,1375
"10872",18197,"ss_cournot",0.0321626345468644,2,1375
"10873",1778,"ss_bertrand_lq",-0.028377040187479,-2,1376
"10874",16850.5,"ss_bertrand_lq",0.000370280200172601,2,1376
"10875",16987,"ss_bertrand",0.0230452677704989,2,1376
"10876",17231,"ss_monop_lq",0.0321917760329598,2,1376
"10877",17260.5,"ss_monop",0.0305490916991857,2,1376
"10878",18172,"ss_cournot_lq",0.0204679251918378,2,1376
"10879",18193.5,"ss_cournot",0.0573528198119106,2,1376
"10880",1788.5,"ss_bertrand_lq",-0.0485051902264217,-2,1377
"10881",16847,"ss_bertrand_lq",0.0159808638356935,2,1377
"10882",16987,"ss_bertrand",0.0230452677704989,2,1377
"10883",17231,"ss_monop_lq",0.0438145125941674,2,1377
"10884",17260.5,"ss_monop",0.0305490916991857,2,1377
"10885",18175.5,"ss_cournot_lq",0.0184483561139359,2,1377
"10886",18193.5,"ss_cournot",0.0573528198119106,2,1377
"10887",1755.5,"ss_bertrand_lq",-0.0241145993286409,-2,1378
"10888",16869,"ss_bertrand_lq",0.0642425326805096,2,1378
"10889",16987,"ss_bertrand",0.0230452677704989,2,1378
"10890",17237,"ss_monop_lq",0.0173602367262902,2,1378
"10891",17260.5,"ss_monop",0.0305490916991857,2,1378
"10892",18185.5,"ss_cournot_lq",0.0455242228752581,2,1378
"10893",18193.5,"ss_cournot",0.0573528198119106,2,1378
"10894",654,"ss_monop_lq",0.0627969734913023,2,1379
"10895",2336,"ss_monop_lq",-0.0352960471121833,-2,1379
"10896",17237,"ss_monop_lq",0.025876066320393,2,1379
"10897",1762.5,"ss_bertrand_lq",-0.0133658422294616,-2,1379
"10898",16865.5,"ss_bertrand_lq",0.036673336441936,2,1379
"10899",16987,"ss_bertrand",0.0230452677704989,2,1379
"10900",17260.5,"ss_monop",0.0305490916991857,2,1379
"10901",18189,"ss_cournot_lq",0.0328230335362036,2,1379
"10902",18193.5,"ss_cournot",0.0573528198119106,2,1379
"10903",697,"ss_cournot_lq",0.0765208205617682,2,1380
"10904",1331,"ss_cournot_lq",-0.0187869656300279,-2,1380
"10905",18199,"ss_cournot_lq",0.0455010290693281,2,1380
"10906",2693.5,"ss_monop_lq",-0.0302008162698826,-2,1380
"10907",17243.5,"ss_monop_lq",0.0628050530273185,2,1380
"10908",16888.5,"ss_bertrand_lq",0.0162197704928531,2,1380
"10909",16987,"ss_bertrand",0.0230452677704989,2,1380
"10910",17260.5,"ss_monop",0.0305490916991857,2,1380
"10911",18193.5,"ss_cournot",0.0573528198119106,2,1380
"10912",1437,"ss_bertrand_lq",-0.0129119799408386,-2,1381
"10913",17450,"ss_bertrand_lq",0.0114750491696327,2,1381
"10914",17231,"ss_monop_lq",0.000587852746207318,2,1381
"10915",17261,"ss_monop",0.0709149444059562,2,1381
"10916",17551,"ss_bertrand",0.0381710676923603,2,1381
"10917",18275.5,"ss_cournot_lq",0.0300657038746408,2,1381
"10918",18295.5,"ss_cournot",0.0551840145759002,2,1381
"10919",1429.5,"ss_bertrand_lq",-0.0459972899462286,-2,1382
"10920",17454,"ss_bertrand_lq",0.0121602509074705,2,1382
"10921",17231,"ss_monop_lq",0.012115100768483,2,1382
"10922",17261,"ss_monop",0.0709149444059562,2,1382
"10923",17551,"ss_bertrand",0.0381710676923603,2,1382
"10924",18279.5,"ss_cournot_lq",0.0565079786879892,2,1382
"10925",18295.5,"ss_cournot",0.0551840145759002,2,1382
"10926",1378,"ss_bertrand_lq",-0.022089538317914,-2,1383
"10927",17480.5,"ss_bertrand_lq",0.046851805236372,2,1383
"10928",17237.5,"ss_monop_lq",0.0567554599355162,2,1383
"10929",17261,"ss_monop",0.0709149444059562,2,1383
"10930",17551,"ss_bertrand",0.0381710676923603,2,1383
"10931",18289.5,"ss_cournot_lq",0.0541873356378346,2,1383
"10932",18295.5,"ss_cournot",0.0551840145759002,2,1383
"10933",654,"ss_monop_lq",0.0519698117233105,2,1384
"10934",2335.5,"ss_monop_lq",-0.0167144785885966,-2,1384
"10935",17237.5,"ss_monop_lq",0.0651302088695047,2,1384
"10936",1298.5,"ss_bertrand_lq",-0.0346360660638823,-2,1384
"10937",17485.5,"ss_bertrand_lq",0.062466826569846,2,1384
"10938",17261,"ss_monop",0.0709149444059562,2,1384
"10939",17551,"ss_bertrand",0.0381710676923603,2,1384
"10940",18293.5,"ss_cournot_lq",0.0696133981184062,2,1384
"10941",18295.5,"ss_cournot",0.0551840145759002,2,1384
"10942",909.5,"ss_cournot_lq",0.00128931549582489,2,1385
"10943",1013.5,"ss_cournot_lq",-0.00198130854971623,-2,1385
"10944",18303.5,"ss_cournot_lq",0.0527520280610929,2,1385
"10945",2693.5,"ss_monop_lq",-0.0621745757191547,-2,1385
"10946",17243.5,"ss_monop_lq",0.0308306804624294,2,1385
"10947",17261,"ss_monop",0.0709149444059562,2,1385
"10948",17513.5,"ss_bertrand_lq",0.0571992036698248,2,1385
"10949",17551,"ss_bertrand",0.0381710676923603,2,1385
"10950",18295.5,"ss_cournot",0.0551840145759002,2,1385
"10951",1448.5,"ss_bertrand_lq",-0.0286300958652532,-2,1386
"10952",17429.5,"ss_bertrand_lq",0.0285866966657977,2,1386
"10953",17231,"ss_monop_lq",0.000587852746207318,2,1386
"10954",17261,"ss_monop",0.0709149444059562,2,1386
"10955",17531.5,"ss_bertrand",0.0387220194147631,2,1386
"10956",18272,"ss_cournot_lq",0.0567347331719361,2,1386
"10957",18292,"ss_cournot",0.073835870733717,2,1386
"10958",1441.5,"ss_bertrand_lq",-0.07175916459056,-2,1387
"10959",17433.5,"ss_bertrand_lq",0.0640902983578826,2,1387
"10960",17231,"ss_monop_lq",0.012115100768483,2,1387
"10961",17261,"ss_monop",0.0709149444059562,2,1387
"10962",17531.5,"ss_bertrand",0.0387220194147631,2,1387
"10963",18275.5,"ss_cournot_lq",0.00354755485790292,2,1387
"10964",18292,"ss_cournot",0.073835870733717,2,1387
"10965",1390,"ss_bertrand_lq",-0.000256460097261879,-2,1388
"10966",17459.5,"ss_bertrand_lq",0.0456154564131452,2,1388
"10967",17237.5,"ss_monop_lq",0.0567554599355162,2,1388
"10968",17261,"ss_monop",0.0709149444059562,2,1388
"10969",17531.5,"ss_bertrand",0.0387220194147631,2,1388
"10970",18285.5,"ss_cournot_lq",0.00218631640001377,2,1388
"10971",18292,"ss_cournot",0.073835870733717,2,1388
"10972",654,"ss_monop_lq",0.0519698117233105,2,1389
"10973",2335.5,"ss_monop_lq",-0.0167144785885966,-2,1389
"10974",17237.5,"ss_monop_lq",0.0651302088695047,2,1389
"10975",1312.5,"ss_bertrand_lq",-0.0485813296565709,-2,1389
"10976",17464,"ss_bertrand_lq",0.0243677810737495,2,1389
"10977",17261,"ss_monop",0.0709149444059562,2,1389
"10978",17531.5,"ss_bertrand",0.0387220194147631,2,1389
"10979",18289.5,"ss_cournot_lq",0.0194435108819562,2,1389
"10980",18292,"ss_cournot",0.073835870733717,2,1389
"10981",885.5,"ss_cournot_lq",0.00553651798222177,2,1390
"10982",1041.5,"ss_cournot_lq",-0.00763630822586947,-2,1390
"10983",18299.5,"ss_cournot_lq",0.0035495908567782,2,1390
"10984",2693.5,"ss_monop_lq",-0.0621745757191547,-2,1390
"10985",17243.5,"ss_monop_lq",0.0308306804624294,2,1390
"10986",17261,"ss_monop",0.0709149444059562,2,1390
"10987",17492,"ss_bertrand_lq",0.0407873954176239,2,1390
"10988",17531.5,"ss_bertrand",0.0387220194147631,2,1390
"10989",18292,"ss_cournot",0.073835870733717,2,1390
"10990",1460,"ss_bertrand_lq",-0.0368580759270003,-2,1391
"10991",17409,"ss_bertrand_lq",0.0533539574149131,2,1391
"10992",17231,"ss_monop_lq",0.000587852746207318,2,1391
"10993",17261,"ss_monop",0.0709149444059562,2,1391
"10994",17512,"ss_bertrand",0.0456846701386553,2,1391
"10995",18268,"ss_cournot_lq",0.00223072871540353,2,1391
"10996",18288,"ss_cournot",0.0109402036258075,2,1391
"10997",1453,"ss_bertrand_lq",-0.0150210049311568,-2,1392
"10998",17412.5,"ss_bertrand_lq",0.0501774605841092,2,1392
"10999",17231,"ss_monop_lq",0.012115100768483,2,1392
"11000",17261,"ss_monop",0.0709149444059562,2,1392
"11001",17512,"ss_bertrand",0.0456846701386553,2,1392
"11002",18272,"ss_cournot_lq",0.0323288088686695,2,1392
"11003",18288,"ss_cournot",0.0109402036258075,2,1392
"11004",1402.5,"ss_bertrand_lq",-0.0394229170474318,-2,1393
"11005",17438.5,"ss_bertrand_lq",0.0527238314243732,2,1393
"11006",17237.5,"ss_monop_lq",0.0567554599355162,2,1393
"11007",17261,"ss_monop",0.0709149444059562,2,1393
"11008",17512,"ss_bertrand",0.0456846701386553,2,1393
"11009",18282,"ss_cournot_lq",0.032042278258416,2,1393
"11010",18288,"ss_cournot",0.0109402036258075,2,1393
"11011",654,"ss_monop_lq",0.0519698117233105,2,1394
"11012",2335.5,"ss_monop_lq",-0.0167144785885966,-2,1394
"11013",17237.5,"ss_monop_lq",0.0651302088695047,2,1394
"11014",1326.5,"ss_bertrand_lq",-0.0398635527272688,-2,1394
"11015",17443,"ss_bertrand_lq",0.0690175913950384,2,1394
"11016",17261,"ss_monop",0.0709149444059562,2,1394
"11017",17512,"ss_bertrand",0.0456846701386553,2,1394
"11018",18286,"ss_cournot_lq",0.0511575371227195,2,1394
"11019",18288,"ss_cournot",0.0109402036258075,2,1394
"11020",868,"ss_cournot_lq",0.00523956060271757,2,1395
"11021",1062.5,"ss_cournot_lq",-0.00447801466117426,-2,1395
"11022",18296,"ss_cournot_lq",0.0363475481462956,2,1395
"11023",2693.5,"ss_monop_lq",-0.0621745757191547,-2,1395
"11024",17243.5,"ss_monop_lq",0.0308306804624294,2,1395
"11025",17261,"ss_monop",0.0709149444059562,2,1395
"11026",17470.5,"ss_bertrand_lq",0.0334850923021577,2,1395
"11027",17512,"ss_bertrand",0.0456846701386553,2,1395
"11028",18288,"ss_cournot",0.0109402036258075,2,1395
"11029",1471.5,"ss_bertrand_lq",-0.0375799216768087,-2,1396
"11030",17388,"ss_bertrand_lq",0.0122505433408264,2,1396
"11031",17231,"ss_monop_lq",0.000587852746207318,2,1396
"11032",17261,"ss_monop",0.0709149444059562,2,1396
"11033",17492.5,"ss_bertrand",0.0590539025109251,2,1396
"11034",18264.5,"ss_cournot_lq",0.0294078648922209,2,1396
"11035",18284.5,"ss_cournot",0.0300904650583789,2,1396
"11036",1465,"ss_bertrand_lq",-0.0222001562143532,-2,1397
"11037",17391.5,"ss_bertrand_lq",0.0444607420212151,2,1397
"11038",17231,"ss_monop_lq",0.012115100768483,2,1397
"11039",17261,"ss_monop",0.0709149444059562,2,1397
"11040",17492.5,"ss_bertrand",0.0590539025109251,2,1397
"11041",18268.5,"ss_cournot_lq",0.0613486118391506,2,1397
"11042",18284.5,"ss_cournot",0.0300904650583789,2,1397
"11043",1415,"ss_bertrand_lq",-0.0658497675497642,-2,1398
"11044",17417.5,"ss_bertrand_lq",0.0681748427780349,2,1398
"11045",17237.5,"ss_monop_lq",0.0567554599355162,2,1398
"11046",17261,"ss_monop",0.0709149444059562,2,1398
"11047",17492.5,"ss_bertrand",0.0590539025109251,2,1398
"11048",18278.5,"ss_cournot_lq",0.0621382418618737,2,1398
"11049",18284.5,"ss_cournot",0.0300904650583789,2,1398
"11050",654,"ss_monop_lq",0.0519698117233105,2,1399
"11051",2335.5,"ss_monop_lq",-0.0167144785885966,-2,1399
"11052",17237.5,"ss_monop_lq",0.0651302088695047,2,1399
"11053",1340.5,"ss_bertrand_lq",-0.00862971822454028,-2,1399
"11054",17421.5,"ss_bertrand_lq",0.0485807153175415,2,1399
"11055",17261,"ss_monop",0.0709149444059562,2,1399
"11056",17492.5,"ss_bertrand",0.0590539025109251,2,1399
"11057",18282,"ss_cournot_lq",0.00157982792057965,2,1399
"11058",18284.5,"ss_cournot",0.0300904650583789,2,1399
"11059",854,"ss_cournot_lq",0.0175482772742726,2,1400
"11060",1080.5,"ss_cournot_lq",-0.00695440798031655,-2,1400
"11061",18292.5,"ss_cournot_lq",0.0693886499257701,2,1400
"11062",2693.5,"ss_monop_lq",-0.0621745757191547,-2,1400
"11063",17243.5,"ss_monop_lq",0.0308306804624294,2,1400
"11064",17261,"ss_monop",0.0709149444059562,2,1400
"11065",17449,"ss_bertrand_lq",0.0352919585380391,2,1400
"11066",17492.5,"ss_bertrand",0.0590539025109251,2,1400
"11067",18284.5,"ss_cournot",0.0300904650583789,2,1400
"11068",1483,"ss_bertrand_lq",-0.030779969342575,-2,1401
"11069",17367.5,"ss_bertrand_lq",0.0525127449074603,2,1401
"11070",17231,"ss_monop_lq",0.000587852746207318,2,1401
"11071",17261,"ss_monop",0.0709149444059562,2,1401
"11072",17472.5,"ss_bertrand",0.00362826367455682,2,1401
"11073",18261,"ss_cournot_lq",0.0568219119275,2,1401
"11074",18281,"ss_cournot",0.0494729704886936,2,1401
"11075",1477,"ss_bertrand_lq",-0.0199190715464965,-2,1402
"11076",17370.5,"ss_bertrand_lq",0.0469373498729055,2,1402
"11077",17231,"ss_monop_lq",0.012115100768483,2,1402
"11078",17261,"ss_monop",0.0709149444059562,2,1402
"11079",17472.5,"ss_bertrand",0.00362826367455682,2,1402
"11080",18264.5,"ss_cournot_lq",0.0092463627493089,2,1402
"11081",18281,"ss_cournot",0.0494729704886936,2,1402
"11082",1427,"ss_bertrand_lq",-0.00732768587528199,-2,1403
"11083",17396,"ss_bertrand_lq",0.018492675147229,2,1403
"11084",17237.5,"ss_monop_lq",0.0567554599355162,2,1403
"11085",17261,"ss_monop",0.0709149444059562,2,1403
"11086",17472.5,"ss_bertrand",0.00362826367455682,2,1403
"11087",18274.5,"ss_cournot_lq",0.0110001832621265,2,1403
"11088",18281,"ss_cournot",0.0494729704886936,2,1403
"11089",654,"ss_monop_lq",0.0519698117233105,2,1404
"11090",2335.5,"ss_monop_lq",-0.0167144785885966,-2,1404
"11091",17237.5,"ss_monop_lq",0.0651302088695047,2,1404
"11092",1355,"ss_bertrand_lq",-0.021964878807438,-2,1404
"11093",17400,"ss_bertrand_lq",0.0370778523637796,2,1404
"11094",17261,"ss_monop",0.0709149444059562,2,1404
"11095",17472.5,"ss_bertrand",0.00362826367455682,2,1404
"11096",18278.5,"ss_cournot_lq",0.0338118132145837,2,1404
"11097",18281,"ss_cournot",0.0494729704886936,2,1404
"11098",841.5,"ss_cournot_lq",0.00748648923686801,2,1405
"11099",1096.5,"ss_cournot_lq",-0.00909605872277552,-2,1405
"11100",18288.5,"ss_cournot_lq",0.0210595481066775,2,1405
"11101",2693.5,"ss_monop_lq",-0.0621745757191547,-2,1405
"11102",17243.5,"ss_monop_lq",0.0308306804624294,2,1405
"11103",17261,"ss_monop",0.0709149444059562,2,1405
"11104",17427.5,"ss_bertrand_lq",0.0462076566821565,2,1405
"11105",17472.5,"ss_bertrand",0.00362826367455682,2,1405
"11106",18281,"ss_cournot",0.0494729704886936,2,1405
"11107",1494.5,"ss_bertrand_lq",-0.0164428893218656,-2,1406
"11108",17346.5,"ss_bertrand_lq",0.0272894676191413,2,1406
"11109",17231,"ss_monop_lq",0.000587852746207318,2,1406
"11110",17261,"ss_monop",0.0709149444059562,2,1406
"11111",17453,"ss_bertrand",0.0299712243366344,2,1406
"11112",18257,"ss_cournot_lq",0.00317066125529664,2,1406
"11113",18277.5,"ss_cournot",0.0690877103974685,2,1406
"11114",1489,"ss_bertrand_lq",-0.00816589231538956,-2,1407
"11115",17349.5,"ss_bertrand_lq",0.057604475561277,2,1407
"11116",17231,"ss_monop_lq",0.012115100768483,2,1407
"11117",17261,"ss_monop",0.0709149444059562,2,1407
"11118",17453,"ss_bertrand",0.0299712243366344,2,1407
"11119",18261,"ss_cournot_lq",0.0387776418255612,2,1407
"11120",18277.5,"ss_cournot",0.0690877103974685,2,1407
"11121",1439.5,"ss_bertrand_lq",-0.00866704595654255,-2,1408
"11122",17375,"ss_bertrand_lq",0.0508249450147105,2,1408
"11123",17237.5,"ss_monop_lq",0.0567554599355162,2,1408
"11124",17261,"ss_monop",0.0709149444059562,2,1408
"11125",17453,"ss_bertrand",0.0299712243366344,2,1408
"11126",18271,"ss_cournot_lq",0.0416106393109317,2,1408
"11127",18277.5,"ss_cournot",0.0690877103974685,2,1408
"11128",654,"ss_monop_lq",0.0519698117233105,2,1409
"11129",2335.5,"ss_monop_lq",-0.0167144785885966,-2,1409
"11130",17237.5,"ss_monop_lq",0.0651302088695047,2,1409
"11131",1369.5,"ss_bertrand_lq",-0.0118923704074518,-2,1409
"11132",17378.5,"ss_bertrand_lq",0.0345077054657281,2,1409
"11133",17261,"ss_monop",0.0709149444059562,2,1409
"11134",17453,"ss_bertrand",0.0299712243366344,2,1409
"11135",18275,"ss_cournot_lq",0.0662854620509279,2,1409
"11136",18277.5,"ss_cournot",0.0690877103974685,2,1409
"11137",830.5,"ss_cournot_lq",0.00106267492003553,2,1410
"11138",1111,"ss_cournot_lq",-0.00634576283741239,-2,1410
"11139",18285,"ss_cournot_lq",0.0546216725114732,2,1410
"11140",2693.5,"ss_monop_lq",-0.0621745757191547,-2,1410
"11141",17243.5,"ss_monop_lq",0.0308306804624294,2,1410
"11142",17261,"ss_monop",0.0709149444059562,2,1410
"11143",17406,"ss_bertrand_lq",0.0662318476242945,2,1410
"11144",17453,"ss_bertrand",0.0299712243366344,2,1410
"11145",18277.5,"ss_cournot",0.0690877103974685,2,1410
"11146",1506.5,"ss_bertrand_lq",-0.067924564195323,-2,1411
"11147",17325.5,"ss_bertrand_lq",0.0101002614039771,2,1411
"11148",17231,"ss_monop_lq",0.000587852746207318,2,1411
"11149",17261,"ss_monop",0.0709149444059562,2,1411
"11150",17433.5,"ss_bertrand",0.0627051586521929,2,1411
"11151",18253.5,"ss_cournot_lq",0.0310927776737913,2,1411
"11152",18273.5,"ss_cournot",0.00729537146173698,2,1411
"11153",1501.5,"ss_bertrand_lq",-0.0587946660426724,-2,1412
"11154",17328,"ss_bertrand_lq",0.00362023954124879,2,1412
"11155",17231,"ss_monop_lq",0.012115100768483,2,1412
"11156",17261,"ss_monop",0.0709149444059562,2,1412
"11157",17433.5,"ss_bertrand",0.0627051586521929,2,1412
"11158",18257.5,"ss_cournot_lq",0.0685474562781678,2,1412
"11159",18273.5,"ss_cournot",0.00729537146173698,2,1412
"11160",1452.5,"ss_bertrand_lq",-0.0687231627736651,-2,1413
"11161",17353.5,"ss_bertrand_lq",0.0184292239298998,2,1413
"11162",17237.5,"ss_monop_lq",0.0567554599355162,2,1413
"11163",17261,"ss_monop",0.0709149444059562,2,1413
"11164",17433.5,"ss_bertrand",0.0627051586521929,2,1413
"11165",18267.5,"ss_cournot_lq",0.0724610874262908,2,1413
"11166",18273.5,"ss_cournot",0.00729537146173698,2,1413
"11167",654,"ss_monop_lq",0.0519698117233105,2,1414
"11168",2335.5,"ss_monop_lq",-0.0167144785885966,-2,1414
"11169",17237.5,"ss_monop_lq",0.0651302088695047,2,1414
"11170",1384.5,"ss_bertrand_lq",-0.0443057078748552,-2,1414
"11171",17357,"ss_bertrand_lq",0.0408689697672457,2,1414
"11172",17261,"ss_monop",0.0709149444059562,2,1414
"11173",17433.5,"ss_bertrand",0.0627051586521929,2,1414
"11174",18271,"ss_cournot_lq",0.0175762106055117,2,1414
"11175",18273.5,"ss_cournot",0.00729537146173698,2,1414
"11176",821,"ss_cournot_lq",0.022928665698231,2,1415
"11177",1124.5,"ss_cournot_lq",-0.00463984923533189,-2,1415
"11178",18281,"ss_cournot_lq",0.00688802414651946,2,1415
"11179",2693.5,"ss_monop_lq",-0.0621745757191547,-2,1415
"11180",17243.5,"ss_monop_lq",0.0308306804624294,2,1415
"11181",17261,"ss_monop",0.0709149444059562,2,1415
"11182",17384,"ss_bertrand_lq",0.0221334314433079,2,1415
"11183",17433.5,"ss_bertrand",0.0627051586521929,2,1415
"11184",18273.5,"ss_cournot",0.00729537146173698,2,1415
"11185",1518,"ss_bertrand_lq",-0.0382142295207473,-2,1416
